YEAR,MO,DY,T2M,PRECTOTCORR,PS,WS10M_MAX,WS50M_MAX,WD50M,TS,T2M_MAX
2007,10,18,22.64,0,96.76,3,4.72,81.25,21.04,30.19
2007,10,19,22.87,0,96.88,2.32,3.3,75.62,20.85,30.29
2007,10,20,23.08,0,96.76,2.12,3.23,99.88,20.7,30.08
2007,10,21,22.74,0,96.63,2.32,3.79,214.94,21.05,30.54
2007,10,22,22.83,0,96.72,2.84,3.27,106.62,20.48,29.72
2007,10,23,22.35,0,96.72,3.92,4.73,79.5,20.73,29.64
2007,10,24,22.29,0,96.79,3.34,5.01,92.38,21.8,29.76
2007,10,25,21.87,0,96.78,4.41,6.17,83.44,21.48,30.03
2007,10,26,21.23,0,96.69,3.74,6.63,90.19,20.85,29.58
2007,10,27,21.65,0,96.6,3.7,4.4,82.56,20.8,30.26
2007,10,28,22.47,0,96.39,3.96,5.17,74.75,21.54,31.44
2007,10,29,21.29,0,96.33,4.81,6.71,87.19,21.06,30.08
2007,10,30,21.56,0,96.38,5.42,8.6,72.75,21.55,30.45
2007,10,31,23.3,0.18,96.5,4.84,8.48,73.81,23.71,30.64
2007,11,1,25.18,0.52,96.55,5.62,6.8,86.81,25.69,30.87
2007,11,2,25.1,0.14,96.45,4.76,6.27,86.94,25.76,31.44
2007,11,3,25.33,0.04,96.41,4.38,5.98,99.25,25.77,31.86
2007,11,4,24.58,0.01,96.68,3.88,5.67,88.31,25.02,31.93
2007,11,5,23.8,0,96.63,3.52,5.7,85.94,22.78,31.97
2007,11,6,24.48,0,96.52,2.37,3.41,99.75,22.77,33.07
2007,11,7,25.41,0,96.51,2,2.77,119.38,23.39,33.37
2007,11,8,25.24,0,96.47,1.88,2.96,156.12,24,33.39
2007,11,9,24.38,0,96.5,2.75,3.02,193.62,23.58,32.19
2007,11,10,24.96,0,96.55,2.12,2.31,203.94,24.3,31.62
2007,11,11,26.21,0,96.67,1.18,1.46,243.31,25.59,32.55
2007,11,12,25.92,0,96.65,1.09,1.51,196.38,25.61,32.37
2007,11,13,25.47,0,96.6,2.34,3.18,109.44,25.13,32.23
2007,11,14,23.48,0,96.59,3.09,6.36,63.62,23.29,31.46
2007,11,15,21.48,0,96.75,4.62,7.49,61.81,21.32,31.42
2007,11,16,21.13,0,96.9,4.78,6.11,54.75,20.64,31.46
2007,11,17,20.51,0,96.77,3.48,5.69,74.19,19.88,30.21
2007,11,18,19.98,0,96.79,3.02,5.47,89.94,19.38,29.23
2007,11,19,19.68,0,97.04,3.5,7.59,73.81,19.25,29.21
2007,11,20,19.33,0,97.16,4.34,7.55,53.88,18.97,29.82
2007,11,21,19.76,0,97.04,3.97,6.28,52.62,18.83,30.8
2007,11,22,19.55,0,97.06,3.77,6.02,67.44,18.68,30.37
2007,11,23,19.83,0,96.97,3.51,6.45,59.5,19.2,30.75
2007,11,24,19.3,0,96.92,4.18,6.66,58.69,18.93,30.42
2007,11,25,19.24,0,96.95,3.38,6.13,69.5,18.79,30.6
2007,11,26,19.42,0,97.03,3.35,6,88.06,18.62,29.74
2007,11,27,19.88,0,96.91,3.27,6.12,106.56,18.87,29.49
2007,11,28,20.98,0,96.75,2.7,3.77,136.19,19.23,29.69
2007,11,29,21.69,0,96.75,2.43,3.1,147,20.61,29.52
2007,11,30,22.2,0,96.9,3.05,5.04,98,22.17,28.98
2007,12,1,21.36,0,96.93,3.23,5.09,139.69,21.51,29.15
2007,12,2,21.26,0.04,96.9,3.79,5.83,156.06,21.49,28.79
2007,12,3,21.48,0,97,4.16,7.59,70.75,22.4,28.66
2007,12,4,19.65,0,97.12,5.22,7.85,67.12,20.34,28.15
2007,12,5,19.12,0,97.21,5.02,7.49,84.19,19.43,27.14
2007,12,6,19.69,0,97.19,4.41,7.2,86.88,20.34,27.64
2007,12,7,19.8,0,97.01,3.63,7.48,113.06,20.16,27.08
2007,12,8,19.91,0,96.82,3.25,7.03,88.38,20.23,28.58
2007,12,9,19.7,0,96.74,3.61,7.12,125.5,19.67,28.62
2007,12,10,20.39,0,96.61,3.92,5.77,147.81,20.12,29.44
2007,12,11,21.1,0.01,96.55,3.15,5.93,229.31,20.77,29.51
2007,12,12,21.09,0,96.57,4.05,7.62,168.75,21.67,29.25
2007,12,13,20.8,0.07,96.61,5.49,7.62,68.19,21.69,27.75
2007,12,14,19.36,0,96.78,6.47,8.11,42.38,20.19,25.55
2007,12,15,18.43,0,96.83,5.44,8.33,54.25,19.18,25.99
2007,12,16,19.65,0,96.95,5.02,8.21,63.69,20.31,27.74
2007,12,17,19.48,0,97.03,5.08,7.8,68.69,20.19,28.38
2007,12,18,18.99,0,96.96,4.72,7.43,89.12,19.3,28.64
2007,12,19,19.28,0,96.89,4.5,8.01,95.19,18.97,28.43
2007,12,20,20.98,0,96.92,4.27,7.73,78.12,21.05,31.29
2007,12,21,22,0,97.04,3.57,7.8,73.75,22.55,32.81
2007,12,22,22.28,0,96.99,4.35,7.62,91.81,21.86,32.35
2007,12,23,23.36,0,96.85,3.68,5.97,130.31,21.94,33.05
2007,12,24,23.15,0,96.72,3.48,5.8,203.62,22.44,32.59
2007,12,25,23.76,0,96.64,3.7,7.01,235.06,24.53,32.6
2007,12,26,23.92,0,96.69,3.97,7.59,237.5,24.84,32.78
2007,12,27,23.15,0,96.76,4.34,8.65,212.25,24.1,32.32
2007,12,28,22.02,0,96.59,4.03,8.26,203.19,22.72,31.36
2007,12,29,20.51,0,96.59,4.67,8.47,242.88,20.95,30.68
2007,12,30,20.74,0,96.74,3.96,8.27,164.06,20.35,30.55
2007,12,31,20.87,0,96.72,4.66,7.13,109,20.28,30.38
2008,1,1,20.42,0.25,96.7,4,8.61,206.31,20.44,30.22
2008,1,2,19.33,0.22,96.79,3.95,7.7,157.19,19.26,29.36
2008,1,3,19.33,0.14,96.97,5.42,8.64,87.19,19.48,28.57
2008,1,4,21.5,0,97.01,4.51,6.62,133.06,21.54,29.42
2008,1,5,21.37,0,97,5.06,5.87,149.19,21.2,30.38
2008,1,6,21.98,0,97.03,5.12,5.96,155.12,21.51,30.71
2008,1,7,21.63,0,97.08,5.1,5.88,128.12,21.71,30.19
2008,1,8,21.17,0,97.04,4.14,5.61,142,21.01,30.09
2008,1,9,21.26,0,96.92,3.16,5.9,218.69,21.12,30.64
2008,1,10,21.5,0,96.82,4.38,8.28,244,22.06,30.69
2008,1,11,20.3,0,96.91,4.75,7.99,212,21.54,28.84
2008,1,12,20.51,0,96.92,5.36,8.38,93.69,21.36,29.45
2008,1,13,20.28,0,96.96,5.29,8.35,85.81,20.94,29.69
2008,1,14,20.76,0,96.94,5.27,8.33,90.06,21.62,30.37
2008,1,15,21.07,0,97.01,4.74,8.37,68.5,21.75,30.12
2008,1,16,21.34,0,97.11,4.16,8.34,73,22.21,31.53
2008,1,17,22.14,0,96.99,4.36,7.27,139.19,21.94,31.81
2008,1,18,21.67,0,96.56,6.33,9.8,263.69,22.06,31.25
2008,1,19,19.46,0,96.49,5.1,8.68,204.31,20.48,28.87
2008,1,20,18.94,0,96.58,5.95,9.44,83.81,20,28.32
2008,1,21,18.46,0,96.57,6.39,9.15,74.06,18.87,28.08
2008,1,22,17.69,0,96.37,5.12,7.9,170.38,18.4,28.01
2008,1,23,17.4,0,96.37,5,8.8,160.62,18.14,27.36
2008,1,24,16.72,0,96.53,5.13,9.05,55.62,17.62,26.76
2008,1,25,16.5,0,96.41,5.17,9.53,187.69,17.49,26.65
2008,1,26,16.15,0,96.49,5.05,8.95,313.75,17.03,25.08
2008,1,27,16.31,0,96.75,4.66,6.62,89.19,16.48,25.62
2008,1,28,17.54,0,96.74,4.21,6.64,189.5,17.84,27.92
2008,1,29,19.19,0,96.49,7.69,9.17,310.75,19.82,27.74
2008,1,30,18.08,0,96.41,5.05,8.59,225,19.15,26.27
2008,1,31,15.9,0,96.67,5.61,9.19,33.44,16.78,25.3
2008,2,1,15.89,0,96.72,5.05,8.66,75.38,16.26,25.88
2008,2,2,17.94,0,96.52,4.74,7.52,155,17.9,28.54
2008,2,3,18.19,0.03,96.39,5.66,7.55,275.94,19.01,26
2008,2,4,16.87,0,96.46,5.35,8.56,288.25,17.72,26.08
2008,2,5,15.51,0,96.64,4.83,8.52,300.75,16.53,25.06
2008,2,6,16.33,0,96.67,5.27,8.54,269.19,17.51,25.46
2008,2,7,16.6,0,96.6,5.45,8.79,297.38,18.18,25.58
2008,2,8,16.52,0,96.64,5.85,8.82,248.06,18.15,25.97
2008,2,9,15.81,0,96.8,6.38,9.25,91.25,17.32,25.69
2008,2,10,16.13,0,96.74,5.38,9.81,35.12,17.23,26.74
2008,2,11,18.75,0,96.72,6.48,9.65,69.12,20.26,29.26
2008,2,12,18.64,0,96.86,7.48,9.68,40,19.69,29.01
2008,2,13,18.82,0,96.91,6.41,9.87,59.12,19.74,29.72
2008,2,14,20.62,0,96.93,5.45,9.59,78.56,21.49,31.25
2008,2,15,22.51,0,96.93,4.73,8.75,92.56,23.06,32.81
2008,2,16,23.75,0,96.89,4.52,7.64,177.38,24.36,33.49
2008,2,17,23.33,0,96.77,4.1,8.99,212.38,24.37,34.28
2008,2,18,23.61,0,96.68,4.16,9.2,228.94,24.56,34.69
2008,2,19,23.12,0,96.74,4.23,9.09,137.88,24.36,34.31
2008,2,20,22.29,0,96.86,5.02,8.79,58.44,23.05,33.42
2008,2,21,23.84,0,96.89,4.27,8.59,152.44,23.4,33.93
2008,2,22,24.71,0,96.74,4.45,8.58,195.81,24.58,35.19
2008,2,23,24.6,0,96.65,4.69,8.45,272.44,25.83,34.15
2008,2,24,23.05,0,96.62,5.1,8.63,268.38,24.17,32.55
2008,2,25,22.41,0,96.71,5.12,9.42,37.25,23.53,32.09
2008,2,26,22.33,0,96.78,5.07,8.98,76.38,23.4,33.1
2008,2,27,22.86,0,96.92,4.75,9.62,44.69,24.01,34.68
2008,2,28,24.13,0,96.88,5.08,9.33,55.69,24.44,35.73
2008,2,29,25.81,0,96.65,3.87,7.95,163.69,25.48,36.1
2008,3,1,26.51,0,96.47,3.75,7.47,276.81,25.51,36.55
2008,3,2,25.17,0,96.48,4.56,8.42,273.25,26.18,36.41
2008,3,3,25.49,0,96.54,4.37,8.77,314,26.7,36.01
2008,3,4,26.67,0,96.44,3.75,7.77,236.44,26.76,35.84
2008,3,5,27.28,0,96.5,3.65,7.48,288.88,27.15,37.11
2008,3,6,27.5,0,96.62,4.06,8.94,229.12,28.63,38.07
2008,3,7,28.02,0,96.68,5.01,9.49,237.38,29.44,38.17
2008,3,8,27.73,0,96.58,5.15,9.61,256.44,29.23,37.84
2008,3,9,28.2,0,96.53,4.28,8,222.19,29.3,38.37
2008,3,10,27.55,0,96.55,4.56,7.23,91.19,27.53,35.36
2008,3,11,28.19,0,96.45,4.15,7.15,101.94,28.69,36.1
2008,3,12,27.63,0,96.43,4.48,6.98,110.88,28.02,35.23
2008,3,13,28.54,0,96.38,4.89,6.39,132.81,28.86,36.9
2008,3,14,28.4,0,96.43,4.48,6.89,110.88,29.94,37.29
2008,3,15,28.49,0,96.34,4.53,7.94,158.62,30.52,37.37
2008,3,16,28.96,0,96.36,4.73,7.38,65.19,30.69,37.72
2008,3,17,29.63,0,96.26,3.7,6.38,170.25,30.98,38.66
2008,3,18,29.9,0,96.09,4.82,9.48,307.56,31.73,39.77
2008,3,19,29.21,0,96.06,5.8,9.15,293.06,30.88,38.52
2008,3,20,28.26,0,96.07,4.95,7.79,293.62,29.98,38.2
2008,3,21,29.19,0,96.08,3.48,6.96,227.12,30.79,38.83
2008,3,22,29.59,0.52,96.07,3.66,6.61,182.69,31.27,38.79
2008,3,23,30.03,0.44,96.14,5.52,7.73,164.88,32.54,37.55
2008,3,24,29.17,0.35,96.21,5.03,6.72,166.44,31.87,37.08
2008,3,25,29.67,0.25,96.21,4,7.19,229.38,31.67,38.47
2008,3,26,29.95,0.02,96.29,3.29,7.24,277.5,32.25,38.7
2008,3,27,30.39,0,96.23,3.05,6.56,248.38,32.97,38.89
2008,3,28,30.98,0,96.16,3.96,7.52,297.56,33.12,38.72
2008,3,29,31.14,0,96.18,4.5,8.01,313.31,33.31,40.08
2008,3,30,30.91,0.01,96.17,4.8,8.27,306.38,32.97,39.15
2008,3,31,29.38,0.04,96.18,5.89,9.2,272.31,31.73,36.6
2008,4,1,27.12,0,96.31,4.75,7.72,255.69,29.71,36.34
2008,4,2,28.23,0,96.36,5.23,8.5,266.69,30.85,37.15
2008,4,3,28.4,0.02,96.35,4.88,8.01,280.12,31.27,35.95
2008,4,4,27,0.6,96.26,5.51,7.96,279.88,29.48,33.25
2008,4,5,27.54,0.08,96.47,3.7,6.62,296.5,30.41,34.44
2008,4,6,29.87,0,96.71,5.78,8.09,76.06,33.04,36.66
2008,4,7,29.46,0.04,96.64,7.02,9.16,62.38,31.48,36.97
2008,4,8,30.03,0,96.5,4.8,8.23,79.5,32.63,38.39
2008,4,9,30.62,0,96.41,3.87,7.8,84.19,32.78,39.54
2008,4,10,31.54,0,96.37,3.73,6.27,98.38,34.04,40.99
2008,4,11,32.38,0,96.17,5.83,9.75,174.31,35.23,41.23
2008,4,12,33.06,0,96.08,5.08,9.29,289.19,35.76,41.83
2008,4,13,32.71,0,96.04,6.87,8.88,290.25,34.89,41.42
2008,4,14,32.19,0.01,95.99,6.47,8.97,292.31,34.41,41.4
2008,4,15,31.94,0,96.1,6.23,8.94,287.44,34.06,41.37
2008,4,16,31.37,0,96.17,6.55,9.09,281.88,33.63,40.76
2008,4,17,31.85,0,96.12,4.39,8.43,294.44,34.72,41.01
2008,4,18,32.07,0,96.04,5.87,8.72,210.44,34.77,41.89
2008,4,19,31.73,0,96.14,5.52,8.93,265.75,34.24,41.83
2008,4,20,32.33,0,96.18,5.45,9.58,307.06,34.91,41.93
2008,4,21,32.76,0,96.11,5.98,9.02,308,34.94,41.89
2008,4,22,33.48,0,96.16,5.95,9.88,323.69,36.15,42.77
2008,4,23,34.15,0,96.26,6.04,9.44,311.62,37.23,42.94
2008,4,24,35.15,0,96.15,5.52,9.44,260.69,38.44,43.73
2008,4,25,35.75,0,96.09,5.78,10.08,283.69,38.33,44.57
2008,4,26,35.14,0,96.07,6.16,10.06,252,37.8,43.95
2008,4,27,34.91,0,95.81,6.81,9.84,294.19,37.14,43.57
2008,4,28,34.26,0,95.66,5.8,9.89,287.5,37.08,43.87
2008,4,29,33.83,0,95.81,6.74,9.26,292.19,36.32,42.73
2008,4,30,34.26,0,96.01,8.27,9.63,297.69,36.48,43.17
2008,5,1,34.37,0,95.99,8.59,10.75,299.19,36.31,42.57
2008,5,2,32.73,0,95.83,8.79,10.43,280.69,34.87,40.87
2008,5,3,32.61,0,95.79,7.45,10.23,281.19,35.33,41.73
2008,5,4,32.45,0,95.95,7.66,9.81,273.69,34.83,41.19
2008,5,5,32.68,0,96.03,8.05,10.22,274.44,35.37,41.31
2008,5,6,31.72,0,95.97,6.9,9,267.62,34.8,39.32
2008,5,7,31.84,0,96,6.8,9.04,286.12,34.97,38.85
2008,5,8,32.65,0.23,96.13,7.78,9.83,289.12,35.93,40.12
2008,5,9,32.74,0.01,96.12,6.69,9.05,285.81,35.78,40.21
2008,5,10,32.92,0.2,96.11,7.48,9.32,284.19,36.2,40.22
2008,5,11,33.27,0.06,96.08,6.62,9.73,289.44,36.62,40.86
2008,5,12,32.98,0,96.07,7.43,10.01,275.5,36.1,41.38
2008,5,13,33.1,0,96.13,7.41,9.48,275.31,36.38,41.19
2008,5,14,33.27,0.26,96.16,8.62,10.5,282.06,35.95,41.41
2008,5,15,33.01,0,96.13,8.87,10.27,282.88,35.55,41.19
2008,5,16,32.82,0,96.13,9.85,11.29,280.06,35.37,40.81
2008,5,17,33.13,0,95.97,10.2,11.73,277.25,35.7,42.11
2008,5,18,32.1,0,95.81,9.57,11.25,261.94,34.8,40.57
2008,5,19,32.35,0,95.91,7.84,9.93,260.62,35.4,41.62
2008,5,20,32.48,0,95.97,7.84,9.3,273.44,35.58,41.13
2008,5,21,32.11,0,95.95,8.94,10.27,269.94,35.1,40
2008,5,22,32.51,0,95.91,7.89,9.91,273.31,35.76,40.52
2008,5,23,33.39,0.02,95.91,7.65,9.32,284.69,36.58,40.99
2008,5,24,33.94,0.02,95.84,7.36,9.41,298.25,37.18,41.71
2008,5,25,33.87,0,95.84,7.17,8.71,295.75,36.89,42.3
2008,5,26,34.2,0,95.94,7.2,9.22,305.25,37.15,42.32
2008,5,27,35.1,0,95.96,7.65,9.45,302.5,37.74,42.52
2008,5,28,35.01,0,95.81,7.98,10.15,282.56,38.01,42.23
2008,5,29,34.05,0,95.79,7.79,9.77,268,36.94,41.6
2008,5,30,34.28,0,95.87,7.33,9.62,284.12,37.8,42.3
2008,5,31,34.16,0.05,95.83,7.84,10.18,281.81,37.76,41.44
2008,6,1,34.27,0.02,95.81,7.54,9.51,275,37.84,41.9
2008,6,2,34.12,0.21,95.8,7.68,9.6,268.88,37.88,41.46
2008,6,3,34.82,0.95,95.88,6.68,8.53,276,38.65,41.82
2008,6,4,34.69,0.56,96,6.88,8.16,293.44,38.3,40.9
2008,6,5,33.08,0.06,95.91,8.14,10.05,267.69,35.95,37.85
2008,6,6,31,0.91,95.71,8.16,9.98,257.12,33.15,36.74
2008,6,7,30.47,8.52,95.65,5.25,6.52,211.56,33.51,35.81
2008,6,8,30.12,14.62,95.57,3.78,5.39,192.5,32.5,35.81
2008,6,9,28.95,7.26,95.63,4.62,6.28,223.25,30.78,33.54
2008,6,10,27.08,16.74,95.73,4.66,6.17,229.5,27.94,30.69
2008,6,11,28.58,3.74,95.73,5.51,7.92,249.75,30.19,33.92
2008,6,12,28.35,2.63,95.62,8.23,10.06,264.19,30.08,34.56
2008,6,13,27.64,2.16,95.59,7.23,8.74,249.12,29.05,32.48
2008,6,14,27.96,1.77,95.37,8.59,10.55,233.25,29.26,34.15
2008,6,15,27.44,1.56,95.36,10.16,11.85,252.56,28.42,32.49
2008,6,16,28.36,0.56,95.41,9.31,10.88,251.62,29.91,34.09
2008,6,17,26.69,0.11,95.48,7.7,9.34,253.38,27.48,30.03
2008,6,18,28.33,0.12,95.49,9.71,11.7,255.94,29.3,33.64
2008,6,19,27.69,1.11,95.65,7.57,9.63,254.5,28.55,33.11
2008,6,20,28.24,2.1,95.83,8.85,10.15,261.94,29.57,33.86
2008,6,21,28.07,0.36,95.87,7.24,8.95,260.88,29.28,32.98
2008,6,22,29.03,0.05,95.78,7.33,9.46,266.75,30.61,34.82
2008,6,23,29.09,0,95.73,7.53,9.43,273.12,30.63,34.65
2008,6,24,28.12,0.89,95.68,7.52,9.09,263.25,29.01,32.29
2008,6,25,27.52,7.22,95.71,7.65,9.12,274.25,28.29,31.59
2008,6,26,27.48,2.37,95.75,6.88,8.23,273.94,28.08,31.27
2008,6,27,27.69,3.64,95.68,6.51,7.73,257.44,28.45,32.38
2008,6,28,27.29,7.26,95.63,6.54,7.51,254,28.22,32.51
2008,6,29,28.62,3.16,95.54,5.37,6.48,254.25,30.29,34.91
2008,6,30,27.2,18.52,95.59,4.38,6.3,255.12,28.08,30.96
2008,7,1,27.07,6.27,95.66,6.07,7.36,251.62,28.1,31.95
2008,7,2,27.37,2.27,95.81,7.25,9.04,258.75,28.53,32.19
2008,7,3,28.08,0.76,95.76,6.46,7.84,253.81,29.4,33.58
2008,7,4,27.8,1.29,95.77,7.57,8.98,257.81,28.77,32.62
2008,7,5,28.19,0.51,95.7,6.98,8.59,262.19,29.73,34.15
2008,7,6,27.79,0.19,95.68,8.14,9.61,257.19,29.01,33.01
2008,7,7,27.01,11.4,95.65,9.01,10.98,262.88,27.83,31.38
2008,7,8,26.12,3.18,95.55,8.7,10.58,262.06,26.6,29.54
2008,7,9,25.33,5.99,95.64,7.84,10.47,275.44,25.54,27.48
2008,7,10,25.42,15.35,95.67,7.59,9.08,263.19,25.76,28.8
2008,7,11,26.21,12.76,95.5,9.73,11.98,251.5,26.69,30.05
2008,7,12,27.15,2.73,95.5,8.28,9.9,258.38,28.04,32.25
2008,7,13,27.12,1.75,95.79,5.91,7.29,258.75,28.32,31.83
2008,7,14,27.07,4.67,95.96,6.46,7.8,254.94,27.87,31.7
2008,7,15,27.55,0.84,95.86,7.41,8.82,262.44,28.48,32.21
2008,7,16,27.7,0.04,95.71,6.02,7.91,262.88,28.99,32.76
2008,7,17,28.16,0,95.67,5.94,7.98,268.12,29.56,34.11
2008,7,18,28.05,0,95.71,6.13,7.36,272.94,29.48,34.05
2008,7,19,28.09,0.37,95.68,5.48,6.51,272.56,29.66,33.35
2008,7,20,27.58,0.46,95.75,5.77,6.94,263.44,28.61,31.95
2008,7,21,27.82,0.06,95.86,4.94,6.25,255.69,28.98,32.65
2008,7,22,28.07,0.5,95.74,4.01,5.4,255.06,29.6,32.75
2008,7,23,27.99,0.44,95.74,4.16,4.83,257.69,29.12,33.33
2008,7,24,28.02,2.19,95.66,4.05,5.17,272.44,29.42,33.7
2008,7,25,28.08,1.22,95.47,3.91,5.5,279.75,29.7,34.58
2008,7,26,27.61,9.63,95.45,6.12,7.37,280.25,28.83,32.88
2008,7,27,26.08,15.79,95.41,5.29,7,292.88,26.42,29.4
2008,7,28,25.94,16.93,95.25,5.12,6.34,260.88,26.2,29.38
2008,7,29,25.57,18.38,95.28,4.99,7.02,227.88,25.83,28.5
2008,7,30,25.58,8.93,95.35,5.95,7.37,246.81,25.8,29.55
2008,7,31,25.29,0.85,95.61,5.08,6.52,260.69,25.64,28.48
2008,8,1,24.97,4.01,95.71,6.76,8.49,271.12,25.05,27.31
2008,8,2,26.3,5.03,95.65,5.01,7.06,266,26.75,30.12
2008,8,3,26.76,1.38,95.65,5.43,7.29,270.12,27.41,31.05
2008,8,4,26.37,4.33,95.68,4.07,5.97,301.75,26.55,29.23
2008,8,5,26.18,13.75,95.71,4.8,7.02,287.12,26.4,29.73
2008,8,6,25.96,2.87,95.66,6.59,9.06,287.62,26.15,29.51
2008,8,7,25.76,5.84,95.59,7.59,9.36,267.62,26.03,29.7
2008,8,8,25.44,2.14,95.55,6.88,9.3,265.75,25.73,28.73
2008,8,9,25.81,8.58,95.41,7.37,9.15,280.12,25.98,29.4
2008,8,10,25.19,11.3,95.23,5.98,8.26,277.12,25.23,27.96
2008,8,11,26.29,24.23,94.89,6.04,8.24,264.62,26.54,30.41
2008,8,12,25.7,9.39,95.04,11.55,14.61,223.12,25.92,29.85
2008,8,13,26.44,2.2,95.43,7.28,9.95,230.25,26.85,31.18
2008,8,14,26.11,1.46,95.57,7.91,9.75,259.5,26.4,30.04
2008,8,15,25.76,0.66,95.57,6.58,8.67,259.31,25.94,29.01
2008,8,16,26.32,0.07,95.64,5.4,6.84,267.19,26.87,30.77
2008,8,17,26.48,0,95.89,5.58,6.84,271.75,27.16,31.05
2008,8,18,26.51,0.16,95.98,5.81,7.55,285.19,27.07,31.65
2008,8,19,25.93,0.12,96.1,5.55,7.33,277.88,26.52,30.89
2008,8,20,25.58,0,96.2,4.98,6.91,275.81,26.07,30.31
2008,8,21,25.46,0.01,96.12,5.84,7.09,277.94,26.12,30.46
2008,8,22,25.28,0,96.08,4.91,7.45,272.06,26.05,30.44
2008,8,23,26.18,0.09,96.08,4.64,6.43,281.06,27.27,31.24
2008,8,24,26.82,6.73,96.05,4.54,6.2,304.44,27.72,31.63
2008,8,25,25.83,33.56,96.01,4.64,6.06,304.31,25.83,28.76
2008,8,26,25.73,8.92,95.98,4.18,6.37,294.56,25.67,28.37
2008,8,27,26.3,1.7,96.03,4.8,6.43,282.81,26.65,30.44
2008,8,28,25.83,0.53,96.08,4.38,5.8,283.06,26.23,29.94
2008,8,29,26.27,0,96.03,4.64,5.62,265.81,26.72,30.77
2008,8,30,26.44,1.02,96.1,3.59,5.14,279.38,27.09,31.26
2008,8,31,26.71,0.4,96.22,3.27,5.04,292.38,27.37,31.55
2008,9,1,26.37,0.45,96.25,3.55,5.84,274.88,26.65,30.48
2008,9,2,27.81,7.07,96.21,2.74,4.67,192.94,28.02,32.6
2008,9,3,27.4,14.65,96.13,2.18,4.1,166.81,27.58,31.6
2008,9,4,26.73,5.63,96.18,2.54,4.02,209.62,26.98,30.58
2008,9,5,26.18,5.02,96.11,3.19,3.91,269.5,26.41,30.09
2008,9,6,25.71,1.99,96.09,2.12,3.76,240.19,25.94,29.03
2008,9,7,26.32,1.58,96.11,3,5.45,298.75,26.7,30.73
2008,9,8,26.57,1.77,96.01,3.34,5.25,26.38,26.94,31.05
2008,9,9,26.51,12.03,95.99,2.84,5.3,41.31,26.83,30.73
2008,9,10,25.79,6.23,95.88,3.82,5.58,64.88,25.9,29.34
2008,9,11,25.98,10.38,95.73,5.05,6.39,63.31,26,29.36
2008,9,12,26.3,7,95.68,4.24,7.01,50.5,26.3,30.26
2008,9,13,26.08,6.79,95.65,7.55,9.45,74,26.02,29.05
2008,9,14,26.13,1.95,95.81,4.56,6.83,140.44,26.48,29.84
2008,9,15,25.48,2.95,95.86,6.05,7.41,204.62,25.51,28.47
2008,9,16,25.88,3.95,95.79,3.12,5.59,210,26.47,30.3
2008,9,17,26.15,12.85,95.69,4.2,4.84,171,26.48,30.01
2008,9,18,25.77,6.26,95.66,3.6,5.79,223.56,25.98,29.44
2008,9,19,25.89,4.4,95.66,3.85,6.19,264.44,26.36,30.15
2008,9,20,26.15,2.86,95.96,5.34,6.41,279.25,26.29,30.25
2008,9,21,26,0.7,96.09,4.88,6.41,291.75,26.26,30.43
2008,9,22,25.75,0.21,96.2,4.76,6.48,295.62,26.1,30.64
2008,9,23,25.12,0.01,96.3,3.87,5.89,311.81,25.68,30.54
2008,9,24,24.85,0,96.36,3.12,6.92,302.62,25.4,30.61
2008,9,25,25.15,0,96.41,4.34,6.98,292,25.6,31.08
2008,9,26,24.96,0,96.38,5.1,7.17,287.5,25.4,30.65
2008,9,27,24.62,0,96.37,4.2,7.34,280.19,25.25,30.71
2008,9,28,24.32,0,96.42,4.38,7.23,284.19,24.96,30.75
2008,9,29,24.55,0,96.42,4.12,7.53,292.81,25.3,31.16
2008,9,30,24.89,0,96.4,3.55,6.15,275.31,25.84,31.02
2008,10,1,26.01,0.45,96.31,3.38,5.12,321.75,26.89,32.06
2008,10,2,26.83,2.48,96.28,3.98,5.24,320.69,27.6,32.44
2008,10,3,27.69,0.77,96.39,2.38,4.12,73.81,27.94,32.8
2008,10,4,28.17,0.05,96.36,1.98,3.83,100.5,28.3,34.37
2008,10,5,27.37,0.34,96.39,3.95,7.06,273.69,27.88,33.56
2008,10,6,26.99,0.15,96.39,3.66,5.91,283.19,27.75,33.12
2008,10,7,26.8,7.14,96.41,3.2,4.92,309.31,27.16,32.01
2008,10,8,25.94,2.56,96.42,3.2,5.47,292.25,26.34,31.16
2008,10,9,27.15,0.05,96.56,2.69,4.68,282.94,27.76,33.22
2008,10,10,27.63,0.31,96.73,2.95,6.78,127.31,28.01,34.52
2008,10,11,27.27,0.05,96.8,4.01,6.09,103.69,27.62,35
2008,10,12,27.26,0,96.74,2.52,5.13,110.81,27.68,35.61
2008,10,13,27.93,0,96.57,1.76,2.91,128.19,27.23,36.7
2008,10,14,26.83,0,96.56,3.34,7.27,150.62,26.88,36.25
2008,10,15,26.52,0,96.6,2.9,6,105.81,27.13,35.69
2008,10,16,26.84,0,96.63,4.57,8.33,91.56,27.88,35.17
2008,10,17,26.26,0,96.59,4.22,8.29,86.69,27.14,34.91
2008,10,18,25.58,0,96.64,4.74,7.58,91.56,26.18,34.83
2008,10,19,25.05,0,96.66,3.63,7.2,95.88,25.71,34.37
2008,10,20,24.17,0,96.52,3.12,6.73,104.88,24.87,33.76
2008,10,21,23.8,0,96.53,4.57,9.02,75.94,24.19,34.29
2008,10,22,23.37,0,96.55,5.45,8.96,77.25,23.82,34.05
